Species,Weight,Length1,Length2,Length3,Height,Width
Perch,401.13,24.83,29.45,29.74,7.92,4.2
Roach,152.05,20.03,21.58,26.22,6.36,3.51
Smelt,9.7,11.87,11.96,13.76,2.25,1.36
Roach,158.13,19.47,22.03,23.72,6.96,3.46
Perch,217.36,24.73,27.35,29.74,6.92,4.97
Roach,147.5,19.47,21.61,25.22,6.45,3.42
Parkki,156.37,19.19,19.87,24.36,8.7,3.42
Whitefish,449.11,25.28,28.56,31.42,10.05,4.92
Bream,640.5,30.91,33.77,40.27,14.73,5.12
Bream,636.36,31.62,31.45,38.88,14.8,5.23
Perch,202.73,27.44,29.74,30.34,8.32,3.95
Pike,535.5,41.26,44.29,49.2,6.93,4.63
Bream,611.65,28.88,32.34,37.2,15.34,5.48
Pike,700.26,42.08,43.86,46.26,7.34,4.72
Whitefish,315.18,25.82,28.28,30.82,9.04,4.78
Smelt,10.2,11.75,12.57,13.76,2.27,1.4
Whitefish,299.88,25.6,28.65,33.04,8.78,5.17
Perch,397.28,26.14,25.53,27.77,6.78,4.59
Bream,585.6,31.31,32.67,39.27,15.18,5.16
Bream,603.9,30.0,33.77,36.82,14.42,5.44
Roach,153.57,20.03,21.38,23.86,6.56,3.71
Roach,150.45,19.88,22.94,25.35,6.9,3.77
Pike,707.34,43.32,42.57,48.09,7.07,4.77
Smelt,9.8,11.18,11.6,13.34,2.18,1.35
Pike,707.34,41.7,45.93,43.51,7.58,4.82
Bream,605.47,29.79,34.65,37.59,15.03,5.23
Perch,213.18,23.77,27.75,26.4,8.32,4.07
Bream,634.4,31.62,33.99,38.88,14.8,5.43
Smelt,10.0,11.52,12.27,13.47,2.36,1.3
Parkki,150.8,18.62,21.11,21.65,9.25,3.29
Parkki,146.45,19.95,20.76,21.43,8.19,3.36
Whitefish,315.18,25.86,29.23,29.88,10.05,4.97
Roach,143.07,21.06,21.38,25.1,6.51,3.42
Bream,585.6,30.31,33.44,40.27,15.25,5.39
Smelt,9.8,11.18,11.48,13.87,2.18,1.28
Roach,150.53,20.5,22.47,23.86,7.03,3.75
Whitefish,315.18,24.83,29.12,32.09,8.6,4.97
Parkki,145.0,19.0,18.78,24.13,8.19,3.04
Roach,144.55,20.91,22.47,24.1,6.69,3.73
Parkki,149.35,19.76,21.32,22.31,8.89,3.42
Bream,624.01,30.1,31.45,37.2,14.21,5.37
Perch,401.13,23.52,28.32,31.54,7.92,4.15
Parkki,147.9,19.19,19.77,24.13,8.63,3.23
Smelt,10.1,11.53,12.21,13.74,2.12,1.21
Bream,642.54,30.61,33.11,37.2,15.55,5.39
Smelt,11.18,11.87,12.33,13.49,2.27,1.24
Roach,148.97,19.82,21.38,26.09,6.71,3.64
Perch,215.27,24.73,28.89,28.88,6.92,4.83
Smelt,12.1,11.64,11.33,13.74,2.27,1.35
Parkki,145.84,18.73,20.08,23.2,8.87,3.16
Bream,586.94,29.49,32.01,40.43,15.7,5.54
Whitefish,299.88,25.34,28.65,33.04,9.22,4.73
Pike,499.8,40.85,44.6,46.36,7.49,4.97
Bream,617.83,31.21,32.34,40.27,15.34,5.48
Pike,499.8,41.3,41.28,45.34,7.44,4.72
Bream,622.2,29.7,34.1,37.2,14.73,5.49
Perch,385.71,26.4,27.47,28.53,7.69,4.24
Perch,374.13,24.49,25.79,27.5,7.06,4.32
Pike,510.0,38.09,45.93,45.8,7.64,4.95
Whitefish,472.26,27.68,29.52,31.11,9.22,5.07
Pike,700.26,42.91,43.72,43.51,7.64,4.97
Whitefish,312.12,26.62,27.44,32.41,9.86,4.78
Pike,714.41,38.5,45.04,44.43,7.86,4.95
Smelt,10.2,11.3,12.33,13.87,2.16,1.23
Whitefish,309.06,26.62,29.52,30.82,8.78,4.63
Whitefish,453.74,25.6,28.56,30.8,8.87,5.02
Roach,158.13,20.85,22.27,23.86,6.49,3.6
Parkki,142.1,18.62,19.66,23.66,9.16,3.11
Whitefish,296.82,27.95,29.52,30.49,8.6,4.87
Whitefish,296.82,25.09,26.88,29.88,9.38,4.49
Roach,149.01,20.09,21.58,23.86,6.96,3.73
Smelt,10.0,10.96,12.04,13.1,2.27,1.38
Pike,742.7,39.3,44.6,44.88,7.86,4.95
Whitefish,486.15,26.08,28.36,29.26,9.38,4.59
Roach,150.53,21.12,21.83,23.72,6.84,3.47
Perch,401.13,27.44,26.31,30.04,7.77,4.88
Roach,143.07,21.06,21.14,24.85,6.25,3.64
Pike,735.63,40.9,41.95,48.25,6.93,5.05
Whitefish,321.3,24.83,27.5,29.88,9.29,4.68
Roach,148.97,20.85,22.92,23.86,6.56,3.51
Perch,219.45,24.49,25.01,29.43,7.61,4.15
Roach,147.49,20.65,21.83,23.97,6.56,3.6
Parkki,140.65,18.81,21.11,23.2,8.62,3.23
Roach,147.49,20.91,22.7,24.6,6.58,3.78
Pike,671.97,41.26,43.86,43.51,7.14,5.15
Whitefish,290.7,24.32,28.56,31.11,8.6,4.49
Perch,204.82,25.09,27.75,29.13,8.32,4.36
Roach,150.53,19.82,22.5,23.86,6.71,3.75
Parkki,142.1,17.27,21.11,23.2,8.36,3.29
Whitefish,467.63,26.08,27.16,32.34,9.57,4.92
Smelt,11.18,11.3,11.33,13.6,2.09,1.29
Smelt,9.4,11.75,11.56,13.34,2.2,1.33
Roach,153.4,20.5,21.58,23.97,6.76,3.77
Parkki,149.35,19.19,20.08,21.43,9.16,3.29
Bream,586.94,31.92,31.78,37.73,14.51,5.49
Smelt,9.4,11.41,11.72,13.34,2.23,1.39
Perch,401.13,25.88,27.47,26.68,7.2,4.59
Bream,622.2,30.0,33.99,37.97,15.18,5.37
Smelt,12.1,11.75,11.48,13.36,2.31,1.32
Whitefish,309.06,27.41,28.36,31.45,9.96,5.22
Bream,640.5,28.88,32.78,38.12,15.4,5.16
Bream,599.29,30.91,31.68,37.59,15.4,5.26
Pike,520.2,39.7,43.72,44.88,7.36,5.06
Roach,151.93,19.82,22.72,23.72,6.64,3.71
Whitefish,315.18,25.09,28.07,30.5,8.51,5.27
Whitefish,476.89,26.37,26.6,33.04,9.13,4.63
Whitefish,296.82,26.11,28.94,30.49,9.48,4.82
Bream,599.29,30.61,32.12,37.34,14.51,5.16
Perch,397.28,26.14,26.9,29.43,7.69,4.88
Smelt,11.64,11.18,11.72,12.84,2.09,1.23
Parkki,150.8,18.43,19.77,23.43,9.07,3.33
Parkki,150.35,19.09,20.56,22.97,8.28,3.26
Parkki,142.84,18.62,20.56,22.27,8.7,3.23
Smelt,10.1,11.18,12.15,12.94,2.23,1.32
Parkki,145.84,19.09,19.18,22.97,8.87,3.29
Parkki,137.75,18.62,20.49,24.36,8.53,3.42
Bream,636.36,30.91,34.65,38.5,15.55,5.32
Bream,610.0,31.21,31.45,39.12,15.7,5.23
Pike,510.0,38.09,42.39,46.72,7.19,4.72
Whitefish,302.94,25.6,27.44,31.14,9.57,4.68
Pike,504.9,39.3,41.71,48.09,7.71,4.95
Whitefish,486.15,26.62,29.52,32.03,8.34,4.68
Perch,389.56,23.52,24.75,28.05,6.85,4.07
Pike,515.1,43.32,40.85,49.2,7.07,4.9
Parkki,150.35,18.18,20.29,24.36,8.45,3.14
Roach,149.01,19.88,22.5,23.86,6.83,3.46
Whitefish,467.63,25.6,28.36,31.14,9.86,5.12
Bream,648.72,31.21,32.12,38.5,14.95,5.64
Bream,636.36,31.21,33.77,38.12,14.73,5.39
Perch,374.13,25.22,27.09,28.83,6.92,4.32
Perch,381.85,23.77,28.04,28.05,7.27,4.54
Perch,381.85,26.14,26.57,27.23,8.32,4.15
Bream,622.2,29.09,32.45,37.2,14.8,5.48
Smelt,10.3,10.84,11.8,13.62,2.2,1.36
Roach,141.6,21.53,22.7,25.97,6.19,3.77
Smelt,10.0,11.41,12.15,12.68,2.09,1.4
Smelt,11.98,11.87,12.45,13.87,2.36,1.43
Whitefish,302.94,25.34,28.56,30.18,9.09,4.78
Smelt,9.6,11.52,12.45,12.58,2.27,1.21
Parkki,140.65,18.05,19.58,22.09,8.36,3.07
Roach,147.5,20.29,22.92,24.1,6.51,3.75
Smelt,9.7,11.53,11.33,13.49,2.25,1.29
Pike,535.5,42.08,45.93,45.41,7.41,5.11
Pike,525.3,43.32,44.16,45.41,7.41,4.97
Smelt,10.4,11.75,11.56,13.34,2.34,1.21
Roach,146.03,20.29,22.5,24.97,6.71,3.75
Smelt,12.1,11.07,11.6,13.62,2.25,1.36
Parkki,149.35,18.81,20.08,22.75,9.16,3.26
Perch,219.45,24.25,29.45,29.74,6.58,4.92
Perch,217.36,23.04,24.75,29.13,6.99,3.95
Pike,686.12,40.43,40.85,48.73,7.11,4.75
Pike,489.6,43.32,41.28,47.78,7.56,4.72
Pike,707.34,39.7,43.28,47.17,7.19,4.63
Bream,634.4,31.52,34.65,36.57,14.42,5.02
Perch,202.73,24.98,27.09,26.12,6.92,4.32
Bream,628.3,31.62,32.78,38.12,14.73,5.59
Whitefish,321.3,26.08,28.94,31.42,9.29,4.87
Whitefish,476.89,27.68,28.56,32.72,9.04,4.63
Smelt,10.2,11.86,12.08,13.47,2.18,1.38
Pike,686.12,40.02,45.93,49.67,7.65,5.0
Smelt,10.2,11.07,11.84,12.58,2.36,1.28
Whitefish,463.0,26.61,28.36,31.42,10.05,4.63
Smelt,11.18,11.41,11.8,13.49,2.25,1.38
Bream,610.0,30.0,34.32,38.12,14.58,5.39
Pike,504.9,42.91,45.93,43.51,7.26,5.0
Smelt,10.3,10.95,12.57,13.76,2.29,1.3
Pike,504.9,40.9,43.28,46.72,7.26,4.9
Smelt,9.7,10.96,12.69,13.76,2.16,1.4
Bream,622.2,30.1,32.01,38.35,15.55,5.32
Smelt,11.52,11.41,11.6,13.34,2.09,1.29
Parkki,137.75,18.05,20.76,22.97,8.53,3.29
Bream,622.2,31.92,31.45,37.73,14.36,5.17
Smelt,12.1,11.86,11.48,13.1,2.14,1.36
Parkki,146.45,18.18,20.08,21.87,8.71,3.46
Perch,370.28,25.09,25.01,28.32,6.92,4.28
Pike,494.7,43.32,44.72,48.73,7.11,4.72
Whitefish,293.76,24.32,27.72,31.72,9.19,4.54
Whitefish,463.0,24.83,27.79,30.49,8.43,4.63
Bream,628.3,29.18,34.76,40.43,14.42,5.17
Pike,484.5,41.26,42.14,46.72,6.93,5.11
Smelt,12.1,11.29,12.69,13.34,2.25,1.34
Bream,624.01,28.88,34.43,36.96,15.94,5.26
Perch,370.28,23.77,29.45,27.5,8.08,4.24
Pike,520.2,38.5,45.04,46.83,7.07,4.72
Bream,624.01,31.82,34.76,40.04,14.21,5.7
Roach,150.53,20.5,22.05,24.35,6.76,3.71
Smelt,10.0,11.53,12.21,13.34,2.25,1.34
Pike,707.34,41.26,43.72,47.78,7.49,5.05
Roach,150.45,20.91,22.92,26.09,6.96,3.77
Roach,159.65,21.68,21.83,24.47,6.96,3.47
Pike,714.41,40.43,43.72,46.26,6.93,5.15
Parkki,150.35,18.73,20.49,23.2,8.96,3.33
Perch,404.99,25.88,26.57,26.95,7.84,4.64
Smelt,11.75,11.07,11.96,13.74,2.36,1.31
Smelt,10.1,11.87,12.21,13.6,2.18,1.34
Pike,510.0,40.1,45.93,47.17,7.26,5.02
Pike,714.41,42.91,46.37,46.83,7.07,5.11
Pike,510.0,38.9,44.72,46.72,7.58,5.11
Perch,219.45,23.28,29.74,26.12,7.69,4.28
Bream,585.6,31.01,33.33,39.89,14.58,5.16
Whitefish,290.7,25.28,27.16,31.11,9.96,4.68
Whitefish,439.85,25.6,27.5,31.14,8.78,4.92
Bream,605.47,29.4,33.11,36.57,14.88,5.02
Smelt,11.64,11.18,11.6,12.55,2.18,1.26
Roach,144.45,21.12,21.38,24.47,6.19,3.55
Roach,143.07,20.44,21.61,23.86,6.64,3.57
Parkki,151.86,17.82,19.66,22.09,8.54,2.98
Pike,515.1,40.02,43.86,45.34,7.11,4.8
Whitefish,296.82,25.28,28.36,32.34,9.09,4.59
Parkki,140.65,18.24,20.29,22.04,8.36,3.46
Bream,642.54,30.7,31.78,39.27,15.4,5.49
Smelt,10.3,11.52,12.27,13.36,2.29,1.25
Roach,144.55,21.12,21.61,23.72,6.77,3.53
Smelt,10.3,11.07,11.56,12.71,2.12,1.31
Roach,147.49,21.26,21.36,25.97,6.84,3.51
Parkki,152.25,18.91,20.49,23.9,8.36,3.14
Perch,202.73,23.04,28.6,26.95,7.27,4.32
Pike,742.7,39.2,43.43,45.8,7.56,4.82
Parkki,146.45,17.45,19.18,23.43,8.54,3.19
Bream,642.54,29.18,34.76,38.74,14.51,5.43
Perch,397.28,23.28,25.53,27.5,7.61,3.99
Pike,728.56,43.32,44.16,43.97,7.86,4.7
Whitefish,467.63,25.34,26.6,29.26,8.87,4.73
Bream,593.12,30.91,31.45,38.88,14.73,5.33
Bream,634.4,30.7,33.66,38.35,15.1,5.21
Pike,510.0,42.08,43.28,45.89,7.65,5.06
Smelt,9.8,11.07,11.92,12.81,2.27,1.24
Whitefish,296.82,27.68,29.4,32.09,9.67,4.82
Smelt,10.95,11.53,11.92,13.62,2.16,1.3
Roach,144.45,20.44,23.36,23.72,6.96,3.57
Whitefish,463.0,26.62,30.1,29.57,9.29,4.92
Whitefish,302.94,25.28,29.4,31.77,8.69,4.63
Roach,155.09,21.06,21.38,26.22,7.03,3.6
Perch,200.64,23.77,25.79,30.04,6.99,3.95
Bream,642.54,31.21,31.68,39.27,15.55,5.21
Smelt,12.1,11.52,12.04,12.97,2.09,1.33
Perch,215.27,25.35,26.83,31.24,6.85,5.02
Parkki,147.35,19.95,20.7,22.09,8.53,3.13
Bream,610.0,29.18,33.99,37.59,14.42,5.21
Pike,693.19,40.43,43.86,48.09,7.34,4.68
Pike,535.5,38.09,43.86,43.51,7.14,5.06
Pike,735.63,38.5,42.39,43.97,7.65,5.2
Smelt,10.3,10.84,12.15,12.58,2.13,1.35
Bream,616.1,30.31,34.76,39.27,14.21,5.33
Perch,200.64,24.01,28.89,27.23,8.32,4.59
Perch,404.99,26.4,27.19,30.94,7.92,3.95
Smelt,11.75,11.07,11.33,13.87,2.25,1.32
Perch,217.36,26.14,25.27,28.05,7.06,4.78
Bream,611.65,30.31,32.45,39.5,14.51,5.26
Parkki,153.36,19.95,20.91,22.53,8.53,3.26
Bream,586.94,30.31,31.78,37.97,15.7,5.17
Smelt,9.4,11.3,12.21,13.74,2.13,1.34
Pike,499.8,40.5,45.48,47.31,6.93,4.82
Smelt,11.64,10.84,12.27,13.47,2.31,1.24
Smelt,11.41,11.41,12.45,13.62,2.29,1.24
Perch,206.91,25.88,27.35,27.5,7.53,4.2
Bream,593.12,29.18,31.35,36.44,15.7,5.54
Bream,628.3,31.82,31.45,37.34,15.03,5.07
Perch,219.45,25.61,26.57,26.12,7.92,4.88
Parkki,146.45,17.82,18.98,22.75,8.63,3.26
Parkki,157.87,17.82,19.58,22.74,8.98,3.07
Parkki,154.87,17.82,20.29,22.74,8.7,3.46
Parkki,153.36,17.27,20.76,22.31,8.89,3.19
Parkki,148.85,17.27,19.97,20.99,8.7,3.16
Whitefish,315.18,25.55,29.4,29.26,8.78,4.87
Bream,610.0,31.62,32.01,36.96,14.88,5.33
Smelt,11.06,11.64,12.57,12.68,2.31,1.31
Whitefish,472.26,26.88,30.1,30.18,9.29,4.54
Perch,404.99,23.52,29.45,26.68,7.61,4.69
Perch,385.71,24.01,25.53,28.83,7.84,4.15
Smelt,11.29,11.86,11.33,13.49,2.25,1.35
Smelt,10.3,11.86,11.48,12.44,2.27,1.4
Parkki,144.34,18.05,20.91,23.66,8.28,3.19
Parkki,144.34,19.19,19.77,22.97,8.87,3.04
Pike,520.2,40.02,46.37,45.41,6.93,4.92
Roach,154.88,21.68,22.7,24.85,6.43,3.67
Parkki,147.9,18.73,20.08,23.2,8.53,3.19
Smelt,10.95,11.52,12.45,13.47,2.36,1.39
Whitefish,299.88,25.82,28.56,29.88,8.51,4.78
Whitefish,486.15,26.62,29.12,30.49,9.13,4.49
Parkki,143.55,18.55,20.08,22.31,8.45,3.39
Bream,622.2,30.7,33.33,38.12,15.55,5.07
Bream,593.12,31.21,31.78,38.88,15.03,5.16
Bream,622.2,31.52,32.34,39.5,14.88,5.12
Roach,149.01,19.61,21.38,26.22,6.49,3.47
Parkki,143.55,18.91,20.91,23.43,8.28,3.07
Perch,393.42,25.46,28.04,30.64,7.53,4.73
Pike,679.04,40.43,45.15,49.67,7.79,4.68
Pike,707.34,40.02,42.14,47.31,7.51,4.7
Roach,156.61,21.47,22.03,24.72,6.69,3.53
Roach,140.12,21.53,21.14,26.22,6.77,3.47
Perch,389.56,25.22,28.6,26.68,7.2,4.28
Roach,150.45,21.06,21.58,24.97,6.19,3.53
Smelt,10.4,11.41,12.57,13.1,2.25,1.28
Roach,153.4,20.09,22.5,26.22,6.64,3.6
Pike,484.5,38.09,43.86,49.67,7.22,5.11
Perch,213.18,23.04,24.75,28.6,7.84,4.69
Pike,742.7,40.1,46.37,47.63,7.51,4.87
Roach,153.4,20.03,21.36,24.72,6.19,3.55
Pike,700.26,38.5,44.29,45.89,7.79,4.75
Parkki,143.55,18.55,20.76,20.99,8.63,3.13
Roach,158.13,21.68,22.47,23.72,6.69,3.64
Perch,381.85,25.22,25.27,26.4,7.61,4.69
Perch,211.09,24.25,27.47,27.23,8.08,4.2
Roach,155.09,20.09,21.61,24.6,6.76,3.73
Bream,597.8,29.18,33.0,38.88,14.8,5.32
Parkki,142.84,19.09,19.38,21.21,8.11,3.01
Perch,397.28,24.73,29.45,27.23,8.24,4.54
Whitefish,453.74,25.82,28.07,29.57,9.76,4.78
Parkki,142.1,18.81,19.77,21.21,8.63,3.39
Perch,206.91,24.01,28.32,30.94,8.24,4.15
Perch,204.82,25.22,26.05,31.24,6.64,4.03
Pike,679.04,40.9,44.16,47.78,7.36,4.85
Perch,381.85,24.83,27.19,26.68,7.2,4.64
Bream,603.9,31.31,31.35,39.66,14.8,5.33
Bream,603.9,30.61,32.34,37.73,14.36,5.54
Bream,603.9,29.79,33.0,36.96,14.51,5.32
Parkki,145.0,19.09,21.32,21.87,9.34,3.13
Smelt,11.64,11.87,12.45,13.87,2.12,1.34
Whitefish,444.48,26.61,29.81,31.72,9.57,4.82
Perch,217.36,23.04,29.45,30.04,6.92,4.92
Pike,494.7,40.85,42.57,48.25,7.64,5.02
Smelt,9.9,10.95,11.8,13.34,2.16,1.24
Parkki,143.55,18.55,18.98,21.65,8.45,3.29
Whitefish,290.7,26.62,28.28,32.41,10.05,5.02
Bream,628.3,29.18,34.43,38.12,15.49,5.54
Bream,593.12,29.79,34.43,36.96,14.42,5.43
Roach,159.65,21.32,22.27,24.6,6.51,3.6
Pike,679.04,39.61,44.72,46.83,7.07,4.8
Parkki,145.0,19.95,20.49,22.97,9.16,3.39
Perch,215.27,24.49,27.19,29.74,6.71,4.11
Pike,679.04,41.3,42.83,47.78,7.34,5.11
Pike,530.4,38.5,41.95,46.72,7.19,5.1
Roach,148.97,21.06,21.83,25.35,6.45,3.58
Bream,586.94,31.62,34.76,37.73,14.42,5.07
Smelt,12.1,11.98,11.56,13.47,2.13,1.43
Whitefish,481.52,25.34,26.88,31.14,9.96,4.73
Whitefish,293.76,24.83,28.36,30.18,9.04,5.27
Pike,504.9,41.67,43.86,44.94,7.51,5.1
Parkki,152.25,18.62,18.98,22.5,9.25,3.17
Whitefish,472.26,27.41,29.12,31.14,8.87,4.92
Pike,735.63,39.3,45.15,46.83,7.64,4.72
Pike,735.63,40.9,40.85,43.97,7.64,4.97
Pike,728.56,40.02,42.14,48.09,7.36,5.11
Whitefish,453.74,26.62,26.6,29.26,9.29,4.82
Roach,148.97,21.47,21.36,25.22,6.9,3.64
Whitefish,481.52,24.32,27.16,32.09,8.34,4.59
Perch,204.82,25.22,28.89,30.94,7.27,4.36
Perch,393.42,25.35,29.74,28.32,8.24,3.99
Smelt,9.7,11.52,12.33,13.1,2.29,1.35
Perch,204.82,25.35,24.75,27.23,6.85,4.2
Roach,155.09,20.65,23.14,24.35,6.71,3.6
Pike,686.12,41.67,43.43,43.51,7.56,4.77
Pike,728.56,40.5,43.72,47.31,7.07,4.72
Pike,499.8,40.02,42.83,49.67,7.22,4.95
Bream,585.6,30.61,34.76,37.2,14.36,5.33
Smelt,11.87,11.75,12.21,13.76,2.27,1.29
Roach,150.45,20.23,22.92,23.97,6.19,3.73
Smelt,11.06,11.19,11.21,12.84,2.23,1.28
Pike,499.8,43.32,44.6,46.36,7.0,4.77
Parkki,153.36,19.57,19.97,21.65,9.34,3.39
Parkki,143.55,18.81,20.08,21.43,8.62,3.2
Whitefish,476.89,25.28,27.16,30.18,9.48,4.49
Whitefish,472.26,27.95,28.56,31.77,9.29,4.59
Bream,630.19,29.4,31.78,38.74,14.88,5.07
Pike,686.12,42.5,45.93,48.25,7.41,4.85
Pike,728.56,38.9,45.93,45.89,7.14,5.0
Smelt,9.4,11.87,12.69,12.71,2.31,1.23
Parkki,144.34,19.0,20.91,22.53,9.34,3.29
Parkki,148.85,18.91,19.18,21.65,8.71,3.29
Whitefish,467.63,24.32,27.16,29.26,9.48,4.78
Roach,144.55,20.23,21.38,25.22,6.45,3.77
Perch,401.13,26.92,24.75,29.13,6.99,4.69
Perch,393.42,25.09,25.79,30.64,6.64,4.73
Smelt,11.52,11.29,11.96,13.36,2.12,1.34
Roach,147.49,19.68,21.61,24.22,6.76,3.49
Roach,152.05,21.26,21.38,24.1,6.69,3.51
Bream,628.3,28.88,31.68,40.04,14.42,5.54
Whitefish,458.37,26.11,28.84,32.34,9.86,4.82
Parkki,143.55,18.36,20.08,23.9,8.79,3.23
Roach,143.07,20.85,23.14,25.97,6.84,3.73
Perch,393.42,26.92,27.19,30.64,7.13,4.28
Parkki,143.55,19.95,19.18,22.31,8.87,3.16
Roach,150.45,19.88,22.7,24.47,6.76,3.6
Bream,628.3,30.7,32.78,38.12,14.51,5.23
Pike,499.8,41.67,41.28,47.31,7.41,4.82
Pike,515.1,40.02,43.28,48.09,7.58,5.15
Pike,728.56,42.11,40.85,46.72,7.14,4.8
Bream,579.5,31.92,32.67,36.44,14.51,5.21
Smelt,10.0,11.75,11.48,12.68,2.22,1.29
Roach,146.03,20.85,21.36,25.1,6.25,3.75
Pike,499.8,40.85,45.04,44.43,6.93,4.87
Perch,206.91,25.09,28.04,26.68,8.24,4.83
Roach,141.6,21.06,22.92,23.97,6.25,3.71
Whitefish,463.0,25.6,29.4,30.18,9.38,5.22
Pike,707.34,39.61,41.95,46.36,7.71,4.77
Bream,591.7,28.79,31.35,36.96,15.03,5.48
Smelt,11.64,10.95,12.08,13.76,2.25,1.31
Bream,636.36,29.4,34.65,39.89,15.79,5.44
Smelt,11.75,11.07,11.68,13.76,2.13,1.3
Smelt,10.0,11.52,11.96,13.21,2.12,1.32
Smelt,10.4,11.52,11.8,12.97,2.31,1.29
Pike,693.19,41.7,41.95,44.88,6.93,4.9
Pike,489.6,38.9,44.72,44.94,7.14,5.2
Parkki,147.35,17.82,19.97,23.43,8.71,3.46
Smelt,10.3,11.18,11.21,12.44,2.25,1.43
Smelt,10.0,11.75,11.84,12.55,2.18,1.33
Whitefish,309.06,25.34,30.39,29.26,9.19,4.87
Pike,510.0,42.91,45.93,45.41,7.79,5.02
Roach,154.88,19.82,23.17,26.09,6.69,3.57
Roach,154.88,20.71,23.14,24.22,6.58,3.62
Roach,159.65,21.32,22.27,26.09,6.58,3.8
Smelt,9.8,10.96,12.21,12.68,2.34,1.32
Roach,146.03,19.61,22.05,25.6,6.58,3.84
Smelt,10.3,11.53,11.92,13.36,2.16,1.43
Whitefish,321.3,26.11,28.94,30.5,9.19,4.77
Whitefish,321.3,26.35,30.39,31.77,9.04,4.82
Roach,143.07,20.03,23.39,25.47,6.77,3.73
Bream,616.1,31.52,31.78,37.2,15.79,5.16
Perch,401.13,26.4,27.47,27.77,6.64,4.2
Smelt,11.06,11.53,11.72,12.84,2.13,1.36
Perch,200.64,25.46,27.09,29.43,7.2,4.28
Bream,636.36,28.88,32.78,38.5,14.21,5.23
Bream,636.36,29.79,31.45,37.2,14.42,5.39
Bream,640.5,31.01,33.99,38.5,14.36,5.12
Whitefish,463.0,25.34,28.94,32.03,8.6,4.63
Bream,591.7,30.0,34.43,39.12,15.18,5.39
Smelt,11.18,11.18,12.15,13.74,2.29,1.34
Perch,219.45,24.73,29.74,28.6,6.92,4.73
Whitefish,309.06,25.82,27.44,29.26,9.96,5.12
Roach,153.4,20.03,23.17,25.97,6.84,3.84
Bream,605.47,29.79,34.43,38.35,15.7,5.28
Parkki,150.8,19.19,19.97,22.09,8.36,3.46
Parkki,142.84,18.43,19.97,23.2,8.53,3.16
Whitefish,306.0,24.32,27.5,30.8,8.6,4.68
Parkki,142.84,19.76,19.87,22.04,9.07,3.46
Bream,617.83,29.49,32.78,38.35,14.95,5.07
Whitefish,449.11,26.62,27.79,30.18,8.69,4.87
Bream,597.8,30.61,31.78,40.43,15.79,5.39
Smelt,9.5,11.86,11.48,13.62,2.18,1.32
Pike,671.97,39.61,44.6,47.78,7.19,4.68
Whitefish,315.18,26.11,30.1,32.03,10.05,4.92
Pike,494.7,38.09,41.28,48.25,7.36,5.1
Pike,714.41,38.09,43.0,47.63,7.56,4.97
Parkki,147.9,18.05,18.98,23.43,8.79,3.11
Smelt,9.9,11.41,12.33,12.84,2.25,1.38
Roach,155.09,20.65,22.92,24.1,6.83,3.51
Roach,141.6,21.32,23.14,26.22,7.03,3.64
Pike,728.56,40.9,43.72,47.17,7.26,5.1
Pike,494.7,40.5,43.43,46.26,7.56,4.87
Bream,617.83,30.1,33.66,37.59,14.51,5.44
Pike,728.56,40.02,45.93,46.72,7.22,4.63
Bream,640.5,29.49,33.66,39.66,15.49,5.17
Parkki,147.9,17.27,21.11,23.2,8.45,3.36
Pike,525.3,42.5,45.48,44.43,7.79,4.85
Whitefish,290.7,26.88,28.28,33.04,9.19,4.87
Whitefish,481.52,25.86,28.94,32.72,9.48,4.78
Pike,520.2,40.02,44.29,47.78,7.51,5.02
Pike,525.3,41.26,42.14,43.97,7.86,4.87
Smelt,9.4,10.84,11.96,12.71,2.16,1.29
Parkki,139.2,18.81,20.37,22.53,8.45,3.23
Perch,385.71,27.18,25.01,28.53,6.71,4.73
Whitefish,302.94,26.11,28.56,31.77,9.57,4.87
Parkki,156.37,19.95,21.73,22.27,8.8,3.11
Smelt,11.64,11.19,11.72,12.68,2.16,1.35
Smelt,12.1,10.96,12.69,13.1,2.12,1.43
Whitefish,309.06,26.61,28.65,32.34,9.96,4.45
Parkki,150.35,18.81,21.11,22.31,9.34,3.36
Whitefish,290.7,24.32,29.4,30.5,9.19,5.27
Pike,535.5,41.67,44.16,47.17,7.11,5.2
Perch,381.85,26.14,29.74,26.12,6.58,4.11
Bream,628.3,28.79,33.11,37.59,15.34,5.33
Bream,636.36,31.31,33.0,39.5,14.42,5.7
Perch,374.13,26.66,29.74,28.05,8.32,4.59
Whitefish,302.94,25.6,29.4,29.26,9.29,4.92
Bream,611.65,30.61,34.65,38.88,14.73,5.16
Whitefish,467.63,27.95,28.56,33.36,8.43,4.87
Smelt,10.1,11.3,12.69,12.68,2.12,1.34
Pike,700.26,43.32,45.93,47.31,7.65,4.8
Bream,640.5,30.61,34.43,36.96,15.7,5.21
Whitefish,306.0,25.86,28.56,32.72,8.78,5.12
Bream,585.6,31.92,33.44,39.89,15.64,5.43
Perch,389.56,23.28,24.75,29.74,8.08,4.59
Bream,636.36,29.4,34.32,38.35,15.55,5.54
Smelt,11.52,11.75,11.72,12.81,2.14,1.34
Perch,397.28,26.4,26.83,26.68,7.69,4.59
Whitefish,312.12,25.34,27.5,30.82,9.76,4.82
Whitefish,299.88,25.28,28.36,31.42,8.43,4.73
Pike,714.41,42.91,44.6,46.36,7.19,5.06
